user_id,prod_id,rating
A3MQ15651KGVLJ,B004X086LS,5.0
A2VJ5ALN1BIV3B,B009VL9YGU,4.0
A1BXVZSQOJE6UE,B00931DHKM,1.0
AXR3CV6A4FMBG,B005KSZ430,4.0
AD9ZL63H0VKCZ,B009YE462G,4.0
A35Q0RBM3YNQNF,B00GUTY132,5.0
A5JLAU2ARJ0BO,B002TOJXK8,5.0
A1F9Z42CFF9IAY,B001TANZ0W,4.0
A2LW5AL0KQ9P1M,B008ULPE70,5.0
A1TQZUSOU22E9M,B00275XTSQ,5.0
A1NGFGBX2VCQS8,B002DPUUKK,3.0
APQQK1V695AUE,B000BI2180,5.0
A2ZRMCRLDSUX6R,B004M187ZI,4.0
A1UNJ46NSB352E,B00I053I5G,5.0
AMZCZBK1EF1PV,B00ATM1MGA,3.0
A32482Z7XIKDQX,B005H3Q57M,5.0
A2JWF9IG8PJAOA,B005CT56F8,5.0
AOMEH9W6LHC4S,B003RRYAXQ,4.0
A3IK2VCQ007CJ,B001NLV4TQ,5.0
A36A1ZYZH8568P,B000AYJDD6,4.0
AAW7X3GRD8GY9,B009NB8WR0,5.0
A2ROZACRW31PC2,B002RM08RE,4.0
AW6A4PPENVZY3,B000VDCT3C,5.0
A2J8DE8R94ZB02,B004HD4L1U,4.0
AT09WGFUM934H,B004G6002M,3.0
A2BLFCOPSMBOZ9,B008R6WUZC,3.0
A2IMLOJ2Z2QEU2,B008X9Z44M,5.0
A3UR2N0ATGBCU8,B000TKHGL2,5.0
A26EQ8U96JA92T,B008ULPE70,5.0
ADKZOXAOV8EXD,B004GCJEZU,3.0
A3FPSY1M6G7XIB,B003A6H1OY,5.0
A6VPK7X53QNAQ,B009WZRCO6,3.0
A105S56ODHGJEK,B0085YTDBA,5.0
ANYC38I00IRVK,B006GQHRU8,1.0
A31N0XY2UTB25C,B002RCNX8K,5.0
AHD3NZHDUZ5I6,B003656Q7C,4.0
ADKZOXAOV8EXD,B001RNNXQM,4.0
A11OTLEDSW8ZXD,B004XANKWI,4.0
A2XU6J41ZQOJ2V,B004NBZ8DQ,4.0
A2SPV96SGOEO2,B001EZRJZE,5.0
A3V2EZ6MA32FF6,B006K54ZU0,5.0
A2FHTXLKY1XJDB,B002IJ95ZM,4.0
A2NVQZ4Y7Y0J1R,B001ENOZY4,4.0
A2NOW4U7W3F7RI,B00I9V8D92,5.0
A25C2M3QF9G7OQ,B006OM75I8,5.0
A32482Z7XIKDQX,B008N06I2I,5.0
A2BLFCOPSMBOZ9,B00BB6DCUC,5.0
A2T689YVOAYGGD,B0036Q7MV0,5.0
A2ZDY0V4Q1SZD7,B003YNQ6MG,5.0
A18YMFFJW974QS,B001MXLD4G,5.0
A28N2AWOVO2PB,B00F69PXL6,5.0
A356RFKNIG043B,B00HSQAIQU,5.0
A3MFORLOKIOEQY,B004TKTOWC,5.0
A11R5VW7IM6ISQ,B007WTAJTO,5.0
AT53ZTTO707MB,B00GJYJFKM,5.0
A1TDR7Y90SVCHL,B0017TFVUW,4.0
A2IFGGXG3YV3Y6,B00ATM1MVU,4.0
AMUP8DYE7EAN2,B005FDXMJS,2.0
A28UMA3GW9L124,B007KZQMO6,2.0
A3MQAQT8C6D1I7,B0000X0VCY,5.0
A84FLVDK2R5JF,B000EWHH7I,5.0
A2HXEJXEQQTM1D,B000BTL0OA,5.0
A361U4SXK7FCQE,B005KFONIU,4.0
A1URXSRV6WDHVY,B006291K7A,5.0
A3KZ7OH4VRL048,B0063705PE,5.0
A32O5FZH994CNY,B005HY4UJ6,5.0
A1OA2ZW406NQXM,B0032ANC5U,5.0
A3H6NNGCINPLEC,B0035JJJPU,4.0
A3NHUQ33CFH3VM,B00BERGFV6,5.0
A3L6L5O89JTX2T,B002WE6D44,5.0
A1KDUQ2HU0WD68,B00G5RDU5O,5.0
A1PI8VBCXXSGC7,B004GCJEZU,4.0
A16SRDVPBXN69C,B000UMX7FI,4.0
AZ515FFZ7I2P7,B001FWXDZQ,4.0
A2UKE7GIVC7XFW,B001F7HLRC,4.0
AZMY6E8B52L2T,B00HJ1NQLS,5.0
AY4EXFOO43C3S,B005LFT3GG,5.0
A1MFAPVBW9BEGD,B007477COO,1.0
AG6TX1ZJHLMO7,B005HY4U46,5.0
A1MZL91Z44RN06,B0002WPREU,5.0
A1ITRGMT80D5TK,B0056H9KKI,2.0
A2AY4YUOX2N1BQ,B001EH8FZA,5.0
A2IT7S59GSASN7,B004CLYEH8,4.0
A11ED8O95W2103,B000VW2QRM,4.0
AKCZIJ6ZHE41D,B0019EHU8G,4.0
A3U6J0DLLDEWM2,B00BIY7WNA,3.0
A1OMXVXXP07F05,B000812QC6,4.0
A2VAD79S4A06DD,B002MAPSDA,5.0
A16QODENBJVUI1,B003ES61EE,5.0
A17O9AHKHK66AI,B00E0EY7Z6,3.0
A2RWHTNM5P3I8Y,B00AYTW80M,4.0
A2XRMQA6PJ5ZJ8,B009USAJCC,5.0
A3VBXQKRM7A4JR,B004BDORE2,5.0
A3PJJTAKISAFI9,B001KC08A4,5.0
A36IHC0K68NS2,B007X95MNG,4.0
A1R76R4E6A8S3B,B00FR6VL50,5.0
A3CJ7MHAS9IMAM,B009APBZVY,4.0
AZMY6E8B52L2T,B00F0DD0I6,5.0
A3M7BCQKSQAK4L,B003AM7V0C,3.0
A3QRR8PSCBI07C,B0018YHZHI,4.0
AR18DH5SL9F73,B004LPY204,5.0
A3D822N1K2IAQD,B00EB7UIO6,4.0
A2AF0NOCM71J0B,B00BQ4F9ZA,5.0
A2YRX8J4WM5BRX,B000089GN3,5.0
A21I62TCDL4754,B001C6IWME,4.0
A356RFKNIG043B,B00F9ZQQ8Q,2.0
A2YYHSORXIHZCS,B0042X3F76,5.0
A2FRKEXDXDN1KI,B00BIY7WNA,5.0
A3KZEGBTPH6MMF,B003ELYQGG,4.0
A110PC8C5Y7MQD,B003LSTD38,5.0
A3S5EXYZDEBF3K,B005QXX0MG,4.0
A3M7BCQKSQAK4L,B005ES0YYA,5.0
A2YEZ8Z3BW2SKG,B009YT6PPC,5.0
A2UWPPU5GZLMQZ,B005IHAIJ8,4.0
AGEKVD8JPZQMT,B00BLCLUQO,4.0
AZ515FFZ7I2P7,B00C28L51G,4.0
A3FEGTOLCWXSV4,B00DR0PDNE,5.0
A2JOPUWVV0XQJ3,B0096T97OG,4.0
A100WO06OQR8BQ,B0088CJT4U,4.0
A22CW0ZHY3NJH8,B00ISFNSBW,5.0
ABUE0ALHKWKHC,B004CLYEH8,5.0
AN9CP6J4JF91X,B003ZX8B3W,5.0
A11KZ906QD08C5,B00168Q248,5.0
A2NP9CGUSFP22E,B00EVVGAC6,2.0
A1ODOGXEYECQQ8,B00I3YKEKG,3.0
A3NEAETOSXDBOM,B00727FE5U,5.0
AW6A4PPENVZY3,B002MMY4WY,1.0
A2GKMXRLI7KLFP,B005D5M136,5.0
AQ3IN3MRXQ5KH,B002VPE21A,5.0
A3EQQHWJ1EEYEU,B004G6002M,5.0
A32O5FZH994CNY,B0016BVKAQ,5.0
ABDR6IJ93HFIO,B000VX6XL6,5.0
A1VUN4JU731CBH,B0006VJ7TI,5.0
ARX0KOX5Q01BJ,B007VGGFZU,5.0
A1QOIHVQC5XWCJ,B003B3P29W,4.0
A2KHG3JOFXQ4CE,B003VAK1I2,4.0
A3NHUQ33CFH3VM,B004X8R7VA,5.0
A2HKUM9OEBQKDW,B004IZN3K2,5.0
A2MJ8OL2FYN7CW,B00I2N6NVC,5.0
A2GYV87WW0DMSN,B003ELYQGG,5.0
AFQBS241UKPAZ,B005C95MRA,4.0
A141OPVE376YFI,B004Q3R9AQ,5.0
A1YEPFLLH42OU1,B0007Z1M50,5.0
A2SNE4QQGVP13U,B005869A16,4.0
A20DZX38KRBIT8,B00G0OYHCW,4.0
A1V3TRGWOMA8LC,B00EZ9XKCM,5.0
A19HKRB4LU5YR,B002TLSOG0,4.0
A7UPJYPAH73NC,B00BSEV682,4.0
A39137LW12KK7B,B000VZCEUI,4.0
A3CJOB7CHOSZUG,B001KB21KA,5.0
A1V4A5U5O3TMMD,B0027UVTQA,1.0
A36A1ZYZH8568P,B00D4MFPLA,5.0
A3EXWV8FNSSFL6,B005MI8NHM,5.0
AWNJAY0M5UI70,B002RCNX8K,5.0
A1X3DA7C61WZLQ,B00004VX3T,3.0
AAXAKFQEAQPWC,B00155RGYM,5.0
A3J2YU2D9BH2J7,B00461E7JE,5.0
AHQRU3MRORIWQ,B0017HF3XO,4.0
A1MJMYLRTZ76ZX,B00008K4BD,5.0
A2QI2NTDTMK2FV,B00HWMPRKM,5.0
A2WC9NFLG57W4H,B001EYU8FI,5.0
ATS2855497V0I,B003Y74AX4,4.0
A203OCQQ12MAVT,B005DKZP6G,4.0
A25RTRAPQAJBDJ,B00BCA41PW,5.0
A226VGZWOEBPGL,B0034JLTNG,5.0
A32O5FZH994CNY,B007Y4TTWU,4.0
A5CDMTW6JKV5G,B003VVH8Y6,5.0
A2PREU4LOFQRB1,B005CT56F8,5.0
A10H24TDLK2VDP,B0038KLD50,4.0
AI8EMB0HUC6Z5,B000B60H0G,5.0
A3CKI6VEH0HBMJ,B005KG44V0,4.0
A36IHC0K68NS2,B002R5AM7C,4.0
A18S2VGUH9SCV5,B00A0JUNYY,5.0
A2BX8DDQGCCG2J,B004YDUZ22,5.0
A1G650TTTHEAL5,B009A68TMQ,5.0
A1OA2ZW406NQXM,B004VVLZN0,4.0
A38NHXL5257E3B,B00G2J2NZ8,5.0
A4WEZJOIZIV4U,B0053ORUS8,5.0
A1GYEGLX3P2Y7P,B0052L6Q78,4.0
ABMN74TBW5UWE,B009B0MZ8U,5.0
A33HIV8RXRDM88,B007PRHNHO,5.0
A19XMHRB3G4DIR,B001WYIJL0,5.0
A3OXHLG6DIBRW8,B000067S60,4.0
A2BIJMB2BITQUM,B008ZGKWQI,5.0
A3AGQAXTX6VRJ3,B00065ANYC,5.0
AAR7CEPXYJA0T,B00175VDY4,5.0
A328S9RN3U5M68,B007N4TVRE,5.0
A2ZFFSJ0VM6KSJ,B004AZ38Z0,5.0
AEJAGHLC675A7,B00829THH8,5.0
A2UKE7GIVC7XFW,B003VAM32E,4.0
A1F9Z42CFF9IAY,B002PU9SQU,5.0
A1UNJ46NSB352E,B00DQZTJKI,4.0
A3J8A5L5AF5TX9,B005FYNSPK,4.0
A1L5TA5UQF7EWE,B003RRY8ZG,1.0
A1RPTVW5VEOSI,B0082E9K7U,4.0
ACQYIC13JXAOI,B002R5AM7C,4.0
A3HQAPXAJV7PRX,B0035JEL6C,5.0
ADKZOXAOV8EXD,B000L47AHG,5.0
A37IRE9GZ0CZ7I,B00E1HIVG8,4.0
A3NG7X4APIV649,B004YLCBRG,5.0
A2ALRZ0ENQLYY5,B000P8X65S,5.0
A3AYSYSLHU26U9,B00E2QY89W,5.0
A3CG93783LP0FO,B00EI9LGFM,4.0
A2NB2E5DXE319Z,B00HGLOQ24,5.0
AFR9GYKAHM37U,B00CMQTVK0,3.0
A22S7D0LP8GRDH,B0079TOEQQ,5.0
A6XLG77BC9R8R,B002HK5AW4,5.0
A2QNS95WGN35G9,B0040702HU,4.0
A215WH6RUDUCMP,B00480OTHI,5.0
A35X2JJI49OBZP,B005EM6IAA,4.0
A2RU4U1JZ3DMP5,B001GCU0MY,4.0
A22NKFOH9RATRC,B007RMAS1K,5.0
A32O5FZH994CNY,B005DIH1IS,4.0
A3CG93783LP0FO,B00G4V0QSK,4.0
AGXV8E7XK9J6H,B004CLYEA0,4.0
A3BKNXX8QFIXIV,B00EUFP39E,4.0
AT6CZDCP4TRGA,B0002ZLYYY,1.0
A1MRPX3RM48T2I,B001TH7GSW,5.0
A2AY4YUOX2N1BQ,B0013LRLUM,5.0
A11ULAZ4B5ZXC8,B000J1H4VI,5.0
A3OYO7B6SS7QLH,B0068MSGZA,4.0
A2RN2AO4BE6F4K,B0001GRTK2,5.0
A1ZBEIL78MLR9Z,B004TS2AP2,5.0
A33YZNZIRA3H97,B002VPE1Z2,4.0
APOGXH3A74CM3,B005IHAIDO,4.0
A23GFTVIETX7DS,B0078AFGW2,5.0
A8X478DM3KAWM,B0093H4VSS,5.0
A1AH8033GWKBY7,B003LNZ1L6,5.0
A2X695AM08AIN1,B00DBX371C,5.0
A1NGFGBX2VCQS8,B007PJ4PKK,5.0
A2BMZRO0H7TFCS,B00834SJSK,3.0
A1901NTE8LFJF6,B0051G5SBY,4.0
A27T4RQ3XA661C,B003HIXOOG,5.0
A14NA0W8ESGDSI,B00127VF68,4.0
A24ARANWS5E3T8,B002QEBMAK,4.0
A1Z16630QMH8Q6,B00354MVP0,5.0
A1R19YYR5OR26T,B005DKZTMG,5.0
A2IFGGXG3YV3Y6,B008X9Z7N0,5.0
A3TBMAWIIHKHFN,B000HZDF8W,2.0
A35IX2GE0VC0JP,B001HMVAWC,2.0
A2XCCN239AR1XK,B007NSR0AK,5.0
AR3EVUQF0AC7R,B0096W1P6G,4.0
A2SGAJWXG65464,B003GAEW6Y,5.0
A1PN2U0AWXGVML,B003XIJ3MW,5.0
A2MOD50IHEDH3G,B000N99BBC,5.0
AZMY6E8B52L2T,B003B41XYO,5.0
A25UZ7MA72SMKM,B006ZH0KVG,5.0
A1R377IPZOKLMM,B00752QXZ2,4.0
A2UOHALGF2X77Q,B00AQRUW4Q,5.0
A17UNMURMLX0ZE,B006ZGB58Y,5.0
A1VUN4JU731CBH,B004HW7KDC,3.0
A23GFTVIETX7DS,B004I5FL1G,4.0
A26877IWJGISYM,B0082821YK,4.0
A1Z4GII5CHCDG7,B0077CR5RK,5.0
A1L5TA5UQF7EWE,B00479SVBU,4.0
A2DKQQIZ793AV5,B000CKVOOY,5.0
A3LDPF5FMB782Z,B0015DNIOG,4.0
A3O5ASFUXC32UA,B001CZFJJO,2.0
A25C2M3QF9G7OQ,B0041D8G4O,5.0
A680RUE1FDO8B,B001L1H0SC,5.0
A3S5WYWYKSAI9C,B005FPT56K,4.0
A21Q9JVG4SII51,B003MTTJOY,5.0
A13WOT3RSXKRD5,B000N2OBWS,1.0
A1X1CEGHTHMBL1,B007JPVT8G,4.0
A10Y058K7B96C6,B008DWCRQW,5.0
A5KMMY627T3W,B004ZP74IM,5.0
A1RPTVW5VEOSI,B003656Q7C,5.0
A2KYRPDKVBI2R4,B008LTBITY,5.0
A3FPSY1M6G7XIB,B000V1MLBE,5.0
A1CMWB7AWQUQH4,B006GWO5WK,4.0
A247L282PID4PE,B001F7AHOG,5.0
A2X695AM08AIN1,B005UBNGY6,4.0
A4WEZJOIZIV4U,B00CKAOJA0,5.0
AN81JUYW2SL24,B00BP5MB56,5.0
AG0PM9IAHQ06C,B004GZRE1S,5.0
A1OA2ZW406NQXM,B004J8HWHI,5.0
A3NG7X4APIV649,B009VL9YGU,3.0
A22I55P15NSAOX,B00COF7DGS,5.0
A2UOHALGF2X77Q,B000IN09C8,5.0
A2TVJ0YDW3QO63,B004X5EP86,5.0
A3F3B1JPACN215,B002FU5QLQ,5.0
A1CMD08Z49PGKQ,B00GJFGDUQ,5.0
A33GNK4YENACDJ,B003Y30334,5.0
A34CSXOGVYF94S,B00D1QC50S,5.0
A16RI68PS6T5CA,B0016O8HP4,3.0
A38Z6QG6988WS7,B001TH7GSW,5.0
ABQWMANK4AR63,B005EOWBHC,4.0
A250AXLRBVYKB4,B0001D3K8A,5.0
A20951I210L0IB,B0097252UK,4.0
AYOMAHLWRQHUG,B004Q3R9B0,5.0
A33XMCG1UFDSY2,B001FA1NK0,5.0
A3EX8ZFNVDHGPM,B001TH7GVY,5.0
AP53MVRC8ZEW2,B0036WS4D4,5.0
A2NXRD80LWHUOP,B001XHBNN2,3.0
AGVWTYW0ULXHT,B000EWHEM6,4.0
AJX9A4Q19UTJU,B004TS2AP2,5.0
A2ZFBTGPDP6PH6,B006Y0YZZ6,5.0
A2NSXY5L42ZUGO,B002LTWDSK,5.0
A25C2M3QF9G7OQ,B006GWO5WK,5.0
A1QLQCJVGCQPP0,B00AJHDZSI,4.0
A1ZU55TM45Y2R8,B001T9NUJE,5.0
A2TRXEZYU9GYY8,B002K0TU2C,5.0
A3R4794K2RVU1S,B002KETE24,5.0
A3QRR8PSCBI07C,B003PJ6QVU,5.0
A2HMF8ZR67BNZS,B0057UUB1G,5.0
A3Q4TYJVAM4IRM,B002I3OZB2,5.0
AHF4I1FSIHABC,B0015C30J0,5.0
A2UWPPU5GZLMQZ,B003ZBZ64Q,5.0
A3FOSLM5G1BO63,B007XDFNB8,4.0
A2WW57XX2UVLM6,B003VAGXWK,5.0
A3SOJO7Z7R9WIA,B006TT91TW,5.0
AXU3VKZE848IY,B002V8C3W2,5.0
A3QQCEQ33O0GJU,B004MU8VCS,4.0
A11T807LX2EF00,B00E98O7GC,5.0
A1CMD08Z49PGKQ,B001GTT0VO,5.0
A2UEB48LAWFUCW,B005TDWSJ4,4.0
A2I357I10ZY7CI,B00B8L36A6,5.0
A386LG0LRWKJZP,B002QEBMAK,2.0
A1UQBFCERIP7VJ,B007BY0MIS,4.0
AETQIN7OH0RL9,B00017LSPI,4.0
A39K52QDP4C3ZS,B000JE7GPY,5.0
A30JPZ9TZ7I61U,B009NHWVIA,5.0
A3UKWQS8SRW6IO,B000X1TS54,5.0
A3MU9G6YWKTGTA,B000J01I1G,4.0
A3MQAQT8C6D1I7,B000N99BBC,5.0
A3QU3O79AGNWCY,B00093IIRA,5.0
A2NYK9KWFMJV4Y,B00J5DS8NE,5.0
AW68KVDV7BBRS,B001BTCSI6,5.0
A1Z16630QMH8Q6,B002FFT8Z6,5.0
AQIJ3ZEEVCIKU,B004I43F9C,5.0
A1U5IJHJK84S54,B00006I5J7,5.0
A54S9CIUV5VNB,B004WO8HQ4,4.0
AMO1MLSIJSQOF,B003YCOL56,5.0
A3VBZDYGHF4NK8,B001CK9760,4.0
A28UMA3GW9L124,B001GX6MJ8,3.0
A2JAEZ0FMAMJVW,B004CLYEH8,5.0
A2LXX47A0KMJVX,B001U0O5QO,4.0
A3A4ZAIBQWKOZS,B0012Y6HC8,5.0
A3KCKECEO3E2AN,B002FB684E,4.0
A15T9G38F589KM,B00834SJNA,5.0
A1ODOGXEYECQQ8,B0018VDADE,4.0
A2I6GN7OHB9JKF,B009F7EQPY,1.0
A17HMM1M7T9PJ1,B000CSOXTO,3.0
A2XRMQA6PJ5ZJ8,B000EY5F5C,5.0
A1R377IPZOKLMM,B002TOJXNU,4.0
A2UQK3DAZ8NO2T,B000EXT5AY,4.0
A3OXHLG6DIBRW8,B002U0KGEI,5.0
A3R19YKNL641X3,B00ARB5FLQ,4.0
AUCIFMWP3DU8R,B00ISIG690,4.0
AYGEKID3G7DPW,B004K1EZDS,4.0
A2OOLI2WFY4L2,B005GTO07O,4.0
A357B3PUHSVQA,B00FJWKYYG,5.0
A3EM243NDJ4DF3,B00JIJUC0M,5.0
AQSV34W54L0VO,B008KEPWMY,5.0
AWHL379EE14K7,B006JH8T3S,5.0
A2UWPPU5GZLMQZ,B00BF9MUAS,5.0
A3OIMUR42XIOFQ,B001QTXL82,5.0
A2503LT8PZIHAD,B004CLYJ1Y,3.0
A2XIOXRRYX0KZY,B00E0EY7Z6,5.0
AL1XV4L25FZ2S,B002HU629E,1.0
A3GQY0TFRG0MPZ,B004W2T2TM,5.0
A1YEPFLLH42OU1,B003AJXUTQ,5.0
A3BACUOZV1M0WM,B000AZ57M6,5.0
ABMN74TBW5UWE,B001F8SCRE,4.0
A3R19YKNL641X3,B00BSED7S4,5.0
A33XMCG1UFDSY2,B001T9CTRS,5.0
A3KZEGBTPH6MMF,B005A2RLXC,4.0
A21Q9JVG4SII51,B009VV56TY,5.0
A35X2JJI49OBZP,B003YL412A,5.0
A1NGFGBX2VCQS8,B008HK50ZA,4.0
A2Z9S2RQD542CP,B004J3V90Y,5.0
A3S5EXYZDEBF3K,B0020HR7DE,5.0
A13QOK3SKIT9QL,B0041Q38NU,4.0
A1H7Y5XKPGT0OS,B00CF7E0R0,4.0
A23GFTVIETX7DS,B0093AN1OA,5.0
ADLVFFE4VBT8,B004CLYEI2,5.0
A25QJBK33C4O0R,B00BD7UXT2,4.0
AD9ZL63H0VKCZ,B003CK10DG,5.0
AP53MVRC8ZEW2,B000UHQVOW,5.0
A105TOJ6LTVMBG,B001MX5YWI,5.0
A16QODENBJVUI1,B00GO4GMAI,5.0
A3CJ7MHAS9IMAM,B00006JN3G,5.0
AHS6PX6H22WW1,B007RFW1NA,4.0
A1KY5G5FP31F2F,B000LRMS66,1.0
A3IK2VCQ007CJ,B0043D2ICS,5.0
A2KOV8XWZOZ0FQ,B002KC55OM,2.0
AVFJ327UXPXLF,B0017U87TS,3.0
A1S27P7KJO9I96,B00F3F0EIU,4.0
A357B3PUHSVQA,B0035JJJQY,2.0
A3UKWQS8SRW6IO,B009F7IBZK,5.0
A6FIAB28IS79,B002C7481G,5.0
A1MZL91Z44RN06,B0002J2P2A,5.0
A3UR2N0ATGBCU8,B005GCSZD6,5.0
AY6A8KPYCE6B0,B00DQZPCTA,3.0
A4IL0CLL27Q33,B0021Y73W6,3.0
A2POXR5VS3PHKR,B003NS0UUQ,5.0
AMZCZBK1EF1PV,B000I1YIDQ,5.0
A3T4OHEAHOJ700,B00ER1PDE6,4.0
A2BYV7S1QP2YIG,B000KO0GY6,4.0
AGOH8N902URMW,B00486TLQ6,4.0
A4GHPW9AAH1NY,B000EUFJXE,5.0
A2JMJVNTBL7K7E,B007FPIQ72,4.0
A13EQE9EY2ET93,B00FR6VL50,4.0
A2JAEZ0FMAMJVW,B00F9VROO0,4.0
A1CMD08Z49PGKQ,B00IP8IBYG,5.0
A1URXSRV6WDHVY,B003GALRIA,5.0
A1UQBFCERIP7VJ,B008X9Z6EA,4.0
AG0PM9IAHQ06C,B0040RDT0M,5.0
A2Z1R98M2XOCEJ,B00829TIEK,5.0
A6XLG77BC9R8R,B001N9X4CS,5.0
ACJT8MUC0LRF0,B00FECNPTM,5.0
A3V2EZ6MA32FF6,B008I21EA2,5.0
A3JV071KO43Q5X,B004T9RR6I,1.0
A1O229NVVDJUX2,B004J3VAYO,4.0
A2NOIWPJDD7WIQ,B006OBGEHW,3.0
AAEVGE52KL0DJ,B0038W0K2K,5.0
A13BX9O5UDBILC,B003MVZ60S,5.0
A1T9MILRRZ00F8,B000UY1MB2,3.0
A2BX8DDQGCCG2J,B0011U65F2,5.0
A2HKUM9OEBQKDW,B005C6CVAE,4.0
ATZJNEXX7LWD3,B005H7MXVA,3.0
A15U64VGUV6RBF,B001EZYMF4,5.0
A2IT7S59GSASN7,B0019RBJOE,5.0
A14Z6D3IRJ23F7,B0031ESKJA,5.0
A3TBMAWIIHKHFN,B002HJ9PTO,5.0
A2XHOLOLKGV1FE,B002QAUN2M,5.0
ADLVFFE4VBT8,B005IMFX2K,5.0
A2V0I904FH7ABY,B003L1ZYZ6,5.0
A20DDH4NT6Q1E8,B003M0NURK,5.0
A145B8OHVNNFAJ,B0044779G8,3.0
A3FEGTOLCWXSV4,B00A7PPLP2,5.0
AW5JSQCHC2ZJO,B0097BEDOC,5.0
A38C12950IM24P,B0096YOQRY,5.0
A2BLFCOPSMBOZ9,B00CKAQZTS,5.0
A3EXWV8FNSSFL6,B007OY5V68,3.0
A27QXQQOLAMRRR,B001TUYTZM,5.0
A2I18AO597DSDI,B00E8CF0CE,4.0
A3R4794K2RVU1S,B00834SJSK,5.0
A2A4X545ERLS7H,B00CPGYNV4,5.0
ARBKYIVNYWK3C,B009NHAEXE,4.0
A20DDH4NT6Q1E8,B003W9B4H4,4.0
A2Y3WWPUKIJ59I,B0002L5R78,5.0
A1VQHH85U7PX0,B00008VF63,5.0
A1Z7U9K6X3FEOU,B002FYL7PG,4.0
A3S5WYWYKSAI9C,B00B7Y7HF4,4.0
A3FBM0RMCMAABV,B008DWCRQW,4.0
A1RDHBBZE1NPS3,B00AEKEA48,4.0
ADLVFFE4VBT8,B00834SJSK,5.0
A25FL6VLD7S23S,B00D5T3QK4,5.0
AWH2AY17ZU7W2,B003RRFWRY,5.0
A3V7D0LH8L7BG0,B0041Q38NU,5.0
A2Z9S2RQD542CP,B00007E7JU,4.0
A7FDGFK0KN7QG,B0042X9LC4,5.0
A257X1MQJO82P2,B0012IJYZQ,5.0
A1ZCSSCAGBCD49,B00BUJBHGG,5.0
A11R5VW7IM6ISQ,B00372YKMM,4.0
A35Q0RBM3YNQNF,B000FBK3QK,5.0
A1UQUDT2Q0YENM,B0034CL2ZI,5.0
A24P4E3RJ6AX94,B00D50UNRM,5.0
A1SB9BNNGKNX2Z,B000HPV3RW,5.0
A3QX0ERX4D03TF,B003ZX871I,4.0
A14JBDSWKPKTZA,B004ROOCO0,4.0
A319Y83RT0MRVR,B004N62I0C,5.0
A2I6GN7OHB9JKF,B003NS0UUQ,1.0
A2LFWJ8X817QGX,B0071NWYP8,4.0
AGFSSC5DBY2HU,B005HY4UG4,4.0
A20DZX38KRBIT8,B000VR3P9K,1.0
A259MPG6SOL02P,B001IEXU68,5.0
A17UNMURMLX0ZE,B0064XAIZY,4.0
AGFSSC5DBY2HU,B003FMVCRU,3.0
A1CSRR7FCKBL9M,B000I68BD4,3.0
A1ZVFCPHCWFV71,B00B3329WA,5.0
ARX0KOX5Q01BJ,B0044IOGG8,1.0
A2FRKEXDXDN1KI,B00DDQ4AZY,5.0
A3BVN2QBNPBHCR,B005TDWVQY,5.0
A2JAEZ0FMAMJVW,B009KPMPRW,4.0
A16RI68PS6T5CA,B0067WUSGQ,5.0
AWH2AY17ZU7W2,B00004ZCJE,3.0
A2SL5IW096Z2BL,B00004SB92,4.0
A11ED8O95W2103,B00006JQ06,3.0
AV9PIER7NE448,B006TT91TW,4.0
A17BUUBOU0598B,B009WZRCO6,3.0
A1QNYLBG73QRNF,B00HFRWWAM,4.0
A27H0T39U3FZB5,B005MI8NHM,2.0
ADPKRJ2BSFJ0I,B009B0MZ1M,4.0
ABDR6IJ93HFIO,B003WUBIZQ,4.0
A3QNQQKJTL76H0,B000O8WE66,4.0
A11ED8O95W2103,B000EMWBV0,5.0
A2ULZRSHXS3HL7,B005FQSXFI,4.0
AX7317G153T8W,B002O3W2OI,4.0
A2TVH2OBNXYXHV,B002TOJXLW,5.0
A3D822N1K2IAQD,B002SZEOLG,5.0
A20H1M28WLI9J2,B0002L5R78,5.0
A3QMJMTLJC34QC,B005ELBSWO,5.0
A1VRANSQ0WF1YS,B0000AZK4G,5.0
A3PDWA32BAMB2Y,B004W2JKWG,5.0
A3IRA0BHI9NE9U,B0018O9JIG,5.0
A3CEUT263RNUDO,B00COF7DGS,5.0
A3HSDV9Y0TV5Z2,B009SK57IS,5.0
AS2II0671KT2C,B008R6OPJQ,5.0
AGGAQLXPVGM5D,B004GK0GKO,3.0
A2PSC7LUNIDEAH,B001NJ0WCS,5.0
ASFP250F22MDZ,B003YKG2XM,4.0
A9LNWA25IM2DX,B001L2IKYE,4.0
A3TP31S61PPE3G,B0048IATQ0,5.0
AN81JUYW2SL24,B0097CZHAU,5.0
A23GFTVIETX7DS,B002C7481G,3.0
A23ZXHFLC6TBLD,B003N8GVUY,5.0
A3AYSYSLHU26U9,B002VPE1Q6,5.0
A186697K4XKXQL,B00AQUO5RI,5.0
A30C8WHQ2CYFO4,B0055N2L22,5.0
A3T8WOFS5RD2IR,B009SS0FZK,5.0
A3MFORLOKIOEQY,B004L9M4C8,5.0
A1OA2ZW406NQXM,B0089L4TL8,4.0
A27GITTN6AVW5I,B00B99JU5M,5.0
A209G57KXCBF4C,B005X64OT4,4.0
AKBVYIIHWI04B,B002MAPRYU,5.0
A6FIAB28IS79,B000R9AAJA,4.0
A2OOXVZ6B1VZ9A,B00026BQJ6,4.0
